OBJECTID,EASTING,NORTHING
38272,511183,185563
38273,511292,185706
38274,511292,185706
38275,511183,185563
38276,511183,185563
38277,511917,185384
38278,511884,185423
38279,511884,185423
38280,511012,184933
38281,511884,185423
38282,511508,185364
38283,511884,185423
38284,511884,185423
38285,511884,185423
38286,511179,185686
38287,511183,185563
38288,511111,185195
38289,511339,185922
38290,511484,185825
38291,511671,186063
38292,511376,185974
38293,511250,185885
38294,511376,185974
38295,511080,184865
38296,511404,185075
38297,511404,185075
38298,510742,184896
38299,510892,184666
38300,511468,185029
38301,510846,184671
38302,510742,184896
38303,510742,184896
38304,510515,185424
38305,510742,184896
38306,511294,184050
38307,511096,184770
38308,511294,184050
38309,511341,185135
38310,511341,185135
38311,510701,185190
38312,511096,184770
38313,510701,185190
38314,511096,184770
38315,511096,184770
38316,511940,186175
38317,511795,186179
38318,511940,186175
38319,511940,186175
38320,511940,186175
38321,511964,186235
38322,521395,178053
38323,521395,178053
38324,521410,177916
38325,521155,177863
38326,521155,177863
38327,521229,178425
38328,521297,178440
38329,521495,178292
38330,521407,178653
38331,521311,178641
38332,521421,178566
38333,521311,178641
38334,521214,178693
38335,521407,178653
38336,521297,178440
38337,521421,178566
38338,521495,178292
38339,521205,178878
38340,521293,178920
38341,521491,179207
38342,521491,179207
38343,521417,178935
38344,521205,178878
38345,521293,178920
38346,521293,178920
38347,521293,178920
38348,521293,178920
38349,521417,178935
38350,521417,178935
38351,521491,179207
38352,521293,178920
38353,521471,178667
38354,521942,178912
38355,521528,178666
38356,521942,178912
38357,521899,179001
38358,521582,178926
38359,521690,178940
38360,521832,178941
38361,521528,178666
38362,521942,178912
38363,521690,178940
38364,521528,178666
38365,521942,178912
38366,521583,178429
38367,521670,178312
38368,521682,177975
38369,521583,178429
38370,521757,178673
38371,521757,178673
38372,521821,178185
38373,521821,178185
38374,521798,178121
38375,521583,178429
38376,521583,178429
38377,521682,177975
38378,521568,178564
38379,518205,178512
38380,518327,178759
38381,518160,178575
38382,518327,178759
38383,518160,178575
38384,519086,179286
38385,518205,178512
38386,518327,178759
38387,518205,178512
38388,518327,178759
38389,518327,178759
38390,517882,178497
38391,517705,178392
38392,517726,178682
38393,517806,178641
38394,518034,178448
38395,517882,178497
38396,517850,178307
38397,517806,178641
38398,517806,178641
38399,517956,178564
38400,517806,178641
38401,517883,178554
38402,517551,178381
38403,517850,178307
38404,517726,178682
38405,517706,178752
38406,517802,178333
38407,517582,178547
38408,517706,178752
38409,517551,178381
38410,517802,178333
38411,517802,178333
38412,518355,177896
38413,518677,177960
38414,518448,178150
38415,518355,177896
38416,518677,177960
38417,518515,177875
38418,519129,178245
38419,518515,177875
38420,518970,178050
38421,518448,178150
38422,518230,178315
38423,518868,178185
38424,518515,177875
38425,518597,178137
38426,518515,177875
38427,519278,178315
38428,518970,178050
38429,519278,178315
38430,518515,177875
38431,519278,178315
38432,518689,178332
38433,519278,178315
38434,518515,177875
38435,518970,178050
38436,518970,178050
38437,518355,177896
38438,519129,178245
38439,518602,178152
38440,518355,177896
38441,518970,178050
38442,518355,177896
38443,519278,178315
38444,518868,178185
38445,519278,178315
38446,519278,178315
38447,519278,178315
38448,519278,178315
38449,519278,178315
38450,519278,178315
38451,519278,178315
38452,519278,178315
38453,517945,178176
38454,518062,178090
38455,518167,177970
38456,517945,178176
38457,518062,178090
38458,517945,178176
38459,517945,178176
38460,518062,178090
38461,518361,178143
38462,518167,177970
38463,517945,178176
38464,518167,177970
38465,518167,177970
38466,518085,177939
38467,518167,177970
38468,517945,178176
38469,518239,178165
38470,518224,177804
38471,517945,178176
38472,517945,178176
38473,518085,177939
38474,518126,178300
38475,518108,177588
38476,517928,177609
38477,517928,177609
38478,518165,177703
38479,517928,177609
38480,517928,177609
38481,517928,177609
38482,517928,177609
38483,517928,177609
38484,517928,177609
38485,517928,177609
38486,518052,177532
38487,518165,177703
38488,518108,177588
38489,517956,177496
38490,517928,177609
38491,518067,177652
38492,518165,177703
38493,518069,177446
38494,518165,177703
38495,517915,177480
38496,517660,177191
38497,517927,177261
38498,517660,177191
38499,517660,177191
38500,517660,177191
38501,517660,177191
38502,517927,177261
38503,512659,177486
38504,512940,177064
38505,512608,177231
38506,512529,177407
38507,512608,177231
38508,512903,177504
38509,512608,177231
38510,512940,177064
38511,512571,177760
38512,512903,177504
38513,512659,177486
38514,512940,177064
38515,512749,177524
38516,513060,177475
38517,512493,177655
38518,512903,177504
38519,512940,177064
38520,512749,177524
38521,512795,177497
38522,512749,177524
38523,512608,177231
38524,512795,177497
38525,512587,178116
38526,512542,177956
38527,512701,177962
38528,512692,178565
38529,512680,178381
38530,512692,178565
38531,512542,177956
38532,512692,178565
38533,512542,177956
38534,513050,177991
38535,512996,177929
38536,512855,178218
38537,513133,178135
38538,512964,177657
38539,513153,177866
38540,513153,177866
38541,513153,177866
38542,513153,177866
38543,513100,177760
38544,513133,178135
38545,513153,177866
38546,513133,178135
38547,513100,177760
38548,513438,178303
38549,513153,177866
38550,513309,177651
38551,513309,177651
38552,513161,177666
38553,513309,177651
38554,512499,178611
38555,512499,178611
38556,512531,178251
38557,512123,178436
38558,512531,178251
38559,512598,178485
38560,512598,178485
38561,510773,177526
38562,511151,178277
38563,510924,177529
38564,510883,177738
38565,511373,177130
38566,511471,177297
38567,510773,177526
38568,511373,177130
38569,511151,178277
38570,510883,177738
38571,510672,177340
38572,510883,177738
38573,510883,177738
38574,510924,177529
38575,511151,178277
38576,511257,177335
38577,510773,177526
38578,511257,177335
38579,511384,177937
38580,510883,177738
38581,510924,177529
38582,510883,177738
38583,511373,177130
38584,511373,177130
38585,510883,177738
38586,510773,177526
38587,511384,177937
38588,511384,177937
38589,511681,177114
38590,511681,177114
38591,511540,177393
38592,511540,177393
38593,511334,177542
38594,511334,177542
38595,511499,177511
38596,511334,177542
38597,511499,177511
38598,511499,177511
38599,511387,177348
38600,511387,177348
38601,511194,177568
38602,511499,177511
38603,511681,177114
38604,511499,177511
38605,511499,177511
38606,511681,177114
38607,511499,177511
38608,511681,177114
38609,511499,177511
38610,511602,178510
38611,511602,178510
38612,511602,178510
38613,511301,178802
38614,511301,178802
38615,511301,178802
38616,511301,178802
38617,511301,178802
38618,511643,178636
38619,511602,178510
38620,511643,178636
38621,511301,178802
38622,511602,178510
38623,510965,178899
38624,511301,178802
38625,511602,178510
38626,511935,178260
38627,512211,178242
38628,511935,178260
38629,511629,177530
38630,511554,177746
38631,511629,177530
38632,511935,178260
38633,511643,177380
38634,512343,178279
38635,512315,178238
38636,512211,178242
38637,512211,178242
38638,512211,178242
38639,511935,178260
38640,512027,178298
38641,511765,177502
38642,516567,178560
38643,516906,178642
38644,516567,178560
38645,516567,178560
38646,517006,178335
38647,516567,178560
38648,516906,178642
38649,517006,178335
38650,517006,178335
38651,516567,178560
38652,517822,178115
38653,517464,178341
38654,517464,178341
38655,517602,178123
38656,516973,178106
38657,516973,178106
38658,517490,178250
38659,516973,178106
38660,517181,177942
38661,517400,178162
38662,517464,178341
38663,517181,177942
38664,517547,178249
38665,517735,177970
38666,517988,177879
38667,517723,177556
38668,517896,178012
38669,517988,177879
38670,517633,177585
38671,518058,177809
38672,518058,177809
38673,517723,177556
38674,517971,177713
38675,517849,177887
38676,518058,177809
38677,517723,177556
38678,517633,177585
38679,517226,177946
38680,517231,177154
38681,517231,177154
38682,517649,177504
38683,517392,177464
38684,517231,177154
38685,517231,177154
38686,517340,177795
38687,517266,177369
38688,517271,177286
38689,517231,177154
38690,517363,177684
38691,517649,177504
38692,517434,177933
38693,517490,177407
38694,517271,177286
38695,517452,177609
38696,517535,177462
38697,517271,177286
38698,517490,177407
38699,517597,177441
38700,517231,177154
38701,517304,178006
38702,517320,177749
38703,517340,177795
38704,517271,177286
38705,517490,177407
38706,517127,177270
38707,516563,177151
38708,517127,177270
38709,516896,177479
38710,517127,177270
38711,517067,177282
38712,517127,177270
38713,517127,177270
38714,516843,177188
38715,516563,177151
38716,516927,177259
38717,517127,177270
38718,516613,177232
38719,516927,177259
38720,516927,177259
38721,517127,177270
38722,516891,177110
38723,516613,177232
38724,517255,176777
38725,517255,176777
38726,517255,176777
38727,516763,177401
38728,521467,177140
38729,521242,177431
38730,521502,177558
38731,521451,177574
38732,521487,177845
38733,521300,177523
38734,521502,177558
38735,521242,177431
38736,521232,177637
38737,521232,177637
38738,521232,177637
38739,521300,177523
38740,521471,177492
38741,521535,177829
38742,521210,177347
38743,521197,176803
38744,520647,176185
38745,521422,177163
38746,520647,176185
38747,521197,176803
38748,521210,177347
38749,521009,177017
38750,521009,177017
38751,521009,177017
38752,521009,177017
38753,521197,176803
38754,520097,177836
38755,520097,177836
38756,520154,177788
38757,520063,177924
38758,520154,177788
38759,520427,177768
38760,520063,177924
38761,520483,177846
38762,520427,177768
38763,520206,177764
38764,520583,177832
38765,520097,177836
38766,520612,177855
38767,520612,177855
38768,520483,177846
38769,520097,177836
38770,520737,177287
38771,520372,177234
38772,520466,177039
38773,520320,177452
38774,520737,177287
38775,520439,177206
38776,520737,177287
38777,520737,177287
38778,520737,177287
38779,521282,177984
38780,521114,178166
38781,521228,178049
38782,521253,178102
38783,521114,178166
38784,521067,178279
38785,520689,178152
38786,520889,178017
38787,520689,178152
38788,520202,177373
38789,520219,177607
38790,520219,177607
38791,520202,177373
38792,520202,177373
38793,520202,177373
38794,520064,177761
38795,520017,177476
38796,520202,177373
38797,520064,177761
38798,520075,177633
38799,520260,176614
38800,519989,177292
38801,520260,176614
38802,520129,177115
38803,520260,176614
38804,520151,176728
38805,519989,177292
38806,520260,176614
38807,519989,177292
38808,520118,176777
38809,520260,176614
38810,520329,177137
38811,520260,176614
38812,520260,176614
38813,520329,177137
38814,520260,176614
38815,519989,177292
38816,520351,176882
38817,520094,176924
38818,519188,178236
38819,519188,178236
38820,519421,178223
38821,519437,178259
38822,519437,178259
38823,519421,178223
38824,519301,177979
38825,519188,178236
38826,519267,178099
38827,519340,178025
38828,519340,178025
38829,519421,178223
38830,519316,178244
38831,519066,177997
38832,519296,177924
38833,519552,178128
38834,519557,177955
38835,519741,177600
38836,519710,177673
38837,519834,177501
38838,519741,177600
38839,519778,177819
38840,519815,178026
38841,519834,177501
38842,519834,177501
38843,519835,177587
38844,515463,177011
38845,515558,176844
38846,515634,176570
38847,515589,177279
38848,515463,177011
38849,515634,176570
38850,515589,177279
38851,514688,177924
38852,515585,177438
38853,515724,177586
38854,515185,177443
38855,514688,177924
38856,515820,177405
38857,516610,177965
38858,515778,177708
38859,515802,177749
38860,516296,177622
38861,515820,177405
38862,516296,177622
38863,516041,177649
38864,516041,177649
38865,516041,177649
38866,515759,177591
38867,516041,177649
38868,516499,177346
38869,516302,177230
38870,516028,177095
38871,516302,177230
38872,516761,177497
38873,516499,177346
38874,516638,177753
38875,516638,177753
38876,516761,177497
38877,515581,177298
38878,516306,177134
38879,515581,177298
38880,516499,177346
38881,515581,177298
38882,516761,177497
38883,515285,176587
38884,515367,176626
38885,515004,176610
38886,515053,177072
38887,515487,176605
38888,515233,176440
38889,515168,176819
38890,515004,176610
38891,515214,176882
38892,515004,176610
38893,515233,176440
38894,515053,177072
38895,515233,176440
38896,515487,176605
38897,515053,177072
38898,512199,176878
38899,512240,177307
38900,512240,177307
38901,512374,177200
38902,512374,177200
38903,512240,177307
38904,512240,177307
38905,512187,176956
38906,512240,177307
38907,512087,177109
38908,512187,176956
38909,512074,177165
38910,512374,177200
38911,512374,177200
38912,512187,176956
38913,512337,176879
38914,511759,176340
38915,511943,176815
38916,512118,176824
38917,511859,176658
38918,512118,176824
38919,512019,176417
38920,511859,176658
38921,512091,176293
38922,512012,176562
38923,512019,176417
38924,512118,176824
38925,512091,176293
38926,511952,176657
38927,512019,176417
38928,511859,176658
38929,512019,176417
38930,511895,176347
38931,512155,177460
38932,512089,177880
38933,512452,177444
38934,512477,177474
38935,512087,177838
38936,512087,177838
38937,512087,177838
38938,512087,177838
38939,512452,177444
38940,512087,177838
38941,512087,177838
38942,512087,177838
38943,511605,176656
38944,511275,176488
38945,511566,177172
38946,511609,177182
38947,511714,176612
38948,511203,177205
38949,511714,176612
38950,511489,176456
38951,511683,176370
38952,511489,176456
38953,511489,176456
38954,511489,176456
38955,511489,176456
38956,511489,176456
38957,511489,176456
38958,511489,176456
38959,511489,176456
38960,511489,176456
38961,511275,176488
38962,511203,177205
38963,511275,176488
38964,511489,176456
38965,511489,176456
38966,511489,176456
38967,511489,176456
38968,511809,177441
38969,512022,177165
38970,511793,177331
38971,511857,177022
38972,511793,177331
38973,511857,177022
38974,511809,177441
38975,511809,177441
38976,511793,177331
38977,512022,177165
38978,511793,177331
38979,511757,176815
38980,511757,176815
38981,511857,177022
38982,512012,177279
38983,512693,177241
38984,513097,176875
38985,512882,176818
38986,513097,176875
38987,512760,177040
38988,512882,176818
38989,512875,176297
38990,513147,176667
38991,512944,176244
38992,512944,176244
38993,512775,176462
38994,513009,176509
38995,512944,176244
38996,513003,176449
38997,512773,176352
38998,513147,176667
38999,512773,176352
39000,513147,176667
39001,513147,176667
39002,512905,176507
39003,513147,176667
39004,513147,176667
39005,512775,176462
39006,512428,176698
39007,512057,176657
39008,512428,176698
39009,512287,176679
39010,512287,176679
39011,512252,176447
39012,512057,176657
39013,512383,176752
39014,512440,176534
39015,512287,176679
39016,513019,177275
39017,513386,176964
39018,513029,177536
39019,513091,177183
39020,513110,176959
39021,513173,177081
39022,513091,177183
39023,513249,176867
39024,513386,176964
39025,513029,177536
39026,513029,177536
39027,513294,177315
39028,513080,177326
39029,513080,177326
39030,513294,177315
39031,513029,177536
39032,513091,177183
39033,513482,177001
39034,513285,176388
39035,513623,176794
39036,513651,176391
39037,513285,176388
39038,513578,176482
39039,513523,176647
39040,513285,176388
39041,513623,176794
39042,513285,176388
39043,513830,176993
39044,513830,176993
39045,513285,176388
39046,513285,176388
39047,513736,176943
39048,513736,176943
39049,514178,176749
39050,514178,176749
39051,513843,176827
39052,513880,176810
39053,514178,176749
39054,514275,176746
39055,514311,176768
39056,513843,176827
39057,513907,176673
39058,513843,176827
39059,513907,176673
39060,513843,176827
39061,513843,176827
39062,513794,176859
39063,513794,176859
39064,513843,176827
39065,513843,176827
39066,514075,176517
39067,514172,176528
39068,514075,176517
39069,514075,176517
39070,514075,176517
39071,514223,176428
39072,514075,176517
39073,514329,176557
39074,514132,176642
39075,514597,176321
39076,514223,176428
39077,514132,176642
39078,514098,176490
39079,514662,176490
39080,514303,176372
39081,514329,176557
39082,513767,176504
39083,514168,176269
39084,514168,176269
39085,514168,176269
39086,514168,176269
39087,513929,176386
39088,514067,176286
39089,513767,176504
39090,513767,176504
39091,513929,176386
39092,514208,176078
39093,514208,176078
39094,514168,176269
39095,514201,175977
39096,513929,176386
39097,514208,176078
39098,513937,175983
39099,513929,176386
39100,513929,176386
39101,513937,175983
39102,513929,176386
39103,513929,176386
39104,513929,176386
39105,514168,176269
39106,513937,175983
39107,513937,175983
39108,514208,176078
39109,514201,175977
39110,514201,175977
39111,513937,175983
39112,513937,175983
39113,513937,175983
39114,513937,175983
39115,513937,175983
39116,513937,175983
39117,513937,175983
39118,513937,175983
39119,514201,175977
39120,513937,175983
39121,513937,175983
39122,513937,175983
39123,513767,176504
39124,513929,176386
39125,514168,176269
39126,514067,176286
39127,513778,176724
39128,513778,176724
39129,513969,176140
39130,513937,175983
39131,513929,176386
39132,514794,177071
39133,514794,177071
39134,515051,176768
39135,515051,176768
39136,514894,176772
39137,515051,176768
39138,514922,176837
39139,514894,176772
39140,514894,176772
39141,514686,176616
39142,514794,177071
39143,514894,176772
39144,514311,177125
39145,514177,177056
39146,514723,177213
39147,514177,177056
39148,514495,177241
39149,514061,177018
39150,514177,177056
39151,514061,177018
39152,514723,177213
39153,514311,177125
39154,514723,177213
39155,514576,177097
39156,514236,177134
39157,514061,177018
39158,514061,177018
39159,514576,177097
39160,510709,177004
39161,510709,177004
39162,510517,177127
39163,510584,177150
39164,510517,177127
39165,510586,177275
39166,510482,176814
39167,510517,177127
39168,510603,176727
39169,510482,176814
39170,510482,176814
39171,510482,176814
39172,510482,176814
39173,510482,176814
39174,510603,176727
39175,510511,176872
39176,510482,176814
39177,510482,176814
39178,510482,176814
39179,510403,176528
39180,510403,176528
39181,510348,176994
39182,510403,176528
39183,510290,176903
39184,510282,176723
39185,510403,176528
39186,510403,176528
39187,510403,176528
39188,510147,177007
39189,510348,176994
39190,510253,176846
39191,510354,177126
39192,510282,176723
39193,511031,176342
39194,511064,176545
39195,511031,176342
39196,510934,176327
39197,511131,176392
39198,510840,176670
39199,510751,176823
39200,510751,176823
39201,511023,176134
39202,510751,176823
39203,511046,176483
39204,510840,176670
39205,511019,176205
39206,510934,176327
39207,511046,176483
39208,510877,176366
39209,511021,176236
39210,511019,176205
39211,510632,176385
39212,510775,176464
39213,510858,176395
39214,510775,176464
39215,510858,176395
39216,510995,175854
39217,511596,175773
39218,511596,175773
39219,510922,175803
39220,511429,175077
39221,511424,174968
39222,511596,175773
39223,511596,175773
39224,511424,174968
39225,510680,175805
39226,510829,175634
39227,511128,175615
39228,511128,175615
39229,511597,175235
39230,511596,175773
39231,511575,175298
39232,511128,175615
39233,511128,175615
39234,511128,175615
39235,511596,175773
39236,511128,175615
39237,511128,175615
39238,511133,175753
39239,511128,175615
39240,511128,175615
39241,511133,175753
39242,511575,175298
39243,511596,175773
39244,511128,175615
39245,511128,175615
39246,511128,175615
39247,511128,175615
39248,516288,175616
39249,515589,176141
39250,516366,175947
39251,516383,175889
39252,516287,175463
39253,516150,175552
39254,516150,175552
39255,516139,175904
39256,516232,175568
39257,515717,175731
39258,515566,175584
39259,515442,175477
39260,515543,176029
39261,515721,175591
39262,515543,176029
39263,515721,175591
39264,515543,176029
39265,515717,175731
39266,515717,175731
39267,515631,175712
39268,515660,175491
39269,515543,176029
39270,515660,175491
39271,515510,176125
39272,515336,175468
39273,515717,175731
39274,515717,175731
39275,515393,175707
39276,515717,175731
39277,515631,175712
39278,516318,176433
39279,516318,176433
39280,516641,176224
39281,516318,176433
39282,516318,176433
39283,516318,176433
39284,516318,176433
39285,516085,176415
39286,516280,176167
39287,516318,176433
39288,516318,176433
39289,516318,176433
39290,516318,176433
39291,516318,176433
39292,516318,176433
39293,516385,176094
39294,516122,176168
39295,516066,176717
39296,516066,176717
39297,516385,176094
39298,516318,176433
39299,516190,176607
39300,516318,176433
39301,516293,176238
39302,516280,176167
39303,516318,176433
39304,516280,176167
39305,516190,176607
39306,515904,176606
39307,515904,176606
39308,515904,176606
39309,515904,176606
39310,516388,176817
39311,516611,177112
39312,516630,177003
39313,516021,176742
39314,516746,177123
39315,515904,176606
39316,516396,176686
39317,516642,177106
39318,516746,176922
39319,516396,176686
39320,516226,176784
39321,516445,176528
39322,516630,177003
39323,516746,176922
39324,516396,176686
39325,516320,176622
39326,516530,176974
39327,516746,176922
39328,516278,176814
39329,516226,176784
39330,515754,176128
39331,515855,176381
39332,515878,176497
39333,515855,176381
39334,515940,176265
39335,514240,176037
39336,514313,176186
39337,514240,176037
39338,514369,175956
39339,514369,175956
39340,514316,176234
39341,514240,176037
39342,514426,175936
39343,514540,175721
39344,514369,175956
39345,514248,175939
39346,514313,176186
39347,514240,176037
39348,514426,175936
39349,514286,175864
39350,514426,175936
39351,514240,176037
39352,514614,176056
39353,514369,175956
39354,514313,176186
39355,514240,176037
39356,514426,175936
39357,514614,176056
39358,514286,175864
39359,514369,175956
39360,514248,175939
39361,514614,176056
39362,514240,176037
39363,514802,176184
39364,514967,175954
39365,514719,176055
39366,514719,176055
39367,514677,176413
39368,514911,176314
39369,514692,176282
39370,514911,176314
39371,514911,176314
39372,514967,175954
39373,514802,176184
39374,514964,176249
39375,514692,176282
39376,514677,176413
39377,514964,176249
39378,514719,176055
39379,514783,176010
39380,514719,176055
39381,514967,175954
39382,514100,175433
39383,514274,175641
39384,514100,175433
39385,514100,175433
39386,514253,175770
39387,514274,175641
39388,513922,175381
39389,514056,175433
39390,514253,175770
39391,514331,175438
39392,514331,175438
39393,514253,175770
39394,514100,175433
39395,514332,175792
39396,514331,175438
39397,513922,175381
39398,514331,175438
39399,515369,176132
39400,515196,175917
39401,515483,176231
39402,515196,175917
39403,515526,176276
39404,515054,176354
39405,515259,176308
39406,515054,176354
39407,515054,176354
39408,515343,176421
39409,515054,176354
39410,515553,176394
39411,515553,176394
39412,515054,176354
39413,515553,176394
39414,515295,176321
39415,515553,176394
39416,515062,176425
39417,514972,176371
39418,514995,176547
39419,515054,176354
39420,515052,176388
39421,511669,176339
39422,511669,176339
39423,511507,176151
39424,511669,176339
39425,511669,176339
39426,511669,176339
39427,511669,176339
39428,511669,176339
39429,511669,176339
39430,511669,176339
39431,511669,176339
39432,511334,176361
39433,511334,176361
39434,511599,176191
39435,511669,176339
39436,510999,176080
39437,510999,176080
39438,511669,176339
39439,511334,176361
39440,511334,176361
39441,511669,176339
39442,511669,176339
39443,511334,176361
39444,511334,176361
39445,511507,176151
39446,511507,176151
39447,510999,176080
39448,511509,176343
39449,511206,175988
39450,511206,175988
39451,511265,175938
39452,511302,176113
39453,511423,175938
39454,511258,175803
39455,511206,175988
39456,511517,175929
39457,510918,176011
39458,511258,175803
39459,511133,176037
39460,511265,175938
39461,511469,176045
39462,511302,176113
39463,511265,175938
39464,511469,176045
39465,511133,176037
39466,511388,176054
39467,511133,176037
39468,511216,176098
39469,511469,176045
39470,512173,175846
39471,512328,175656
39472,512347,175968
39473,512347,175968
39474,512173,175846
39475,512347,175968
39476,512349,175903
39477,512173,175846
39478,512492,175691
39479,512183,175583
39480,512254,176032
39481,512254,176032
39482,512254,176032
39483,512254,176032
39484,512254,176032
39485,512530,175941
39486,512530,175941
39487,512254,176032
39488,512173,175846
39489,512345,175790
39490,512254,176032
39491,512349,175903
39492,511660,175922
39493,511886,176027
39494,512111,176073
39495,512111,176073
39496,511741,175820
39497,511898,176129
39498,512111,176073
39499,512111,176073
39500,512111,176073
39501,512111,176073
39502,512111,176073
39503,512111,176073
39504,511856,175919
39505,512111,176073
39506,512111,176073
39507,511856,175919
39508,511660,175922
39509,511957,176214
39510,511898,176129
39511,511856,175919
39512,511680,176053
39513,511680,176053
39514,511680,176053
39515,512111,176073
39516,511898,176129
39517,511957,176214
39518,511957,176214
39519,512111,176073
39520,511741,175820
39521,512111,176073
39522,512081,175176
39523,512191,175178
39524,512191,175178
39525,512315,175185
39526,512191,175178
39527,512315,175185
39528,512315,175185
39529,512176,175054
39530,512191,175178
39531,512315,175185
39532,512176,175054
39533,512337,176107
39534,512253,176085
39535,512380,176379
39536,512380,176379
39537,512533,175999
39538,512592,176289
39539,512533,175999
39540,512533,175999
39541,512685,175858
39542,512685,175858
39543,512256,176307
39544,512253,176085
39545,512253,176085
39546,512253,176085
39547,512685,175858
39548,512685,175858
39549,512588,176361
39550,512617,175986
39551,512253,176085
39552,512617,175986
39553,512924,175261
39554,513179,175355
39555,513106,175305
39556,513106,175305
39557,513106,175305
39558,513106,175305
39559,513001,175277
39560,513106,175305
39561,513106,175305
39562,513179,175355
39563,512973,174990
39564,512973,174990
39565,513179,175355
39566,512973,174990
39567,513106,175305
39568,513106,175305
39569,512973,174990
39570,513179,175355
39571,513179,175355
39572,513179,175355
39573,513587,175609
39574,513587,175609
39575,513129,175904
39576,513587,175609
39577,513587,175609
39578,513587,175609
39579,513587,175609
39580,513587,175609
39581,513587,175609
39582,513587,175609
39583,513587,175609
39584,513587,175609
39585,513587,175609
39586,513587,175609
39587,513587,175609
39588,513587,175609
39589,513587,175609
39590,513587,175609
39591,513587,175609
39592,513587,175609
39593,513587,175609
39594,513587,175609
39595,513587,175609
39596,512882,175912
39597,513587,175609
39598,513587,175609
39599,513587,175609
39600,513587,175609
39601,513587,175609
39602,513587,175609
39603,513587,175609
39604,513587,175609
39605,513587,175609
39606,513587,175609
39607,513587,175609
39608,513587,175609
39609,513587,175609
39610,513025,175856
39611,513262,175780
39612,513587,175609
39613,513587,175609
39614,513587,175609
39615,513587,175609
39616,513025,175856
39617,513530,175832
39618,513530,175832
39619,513262,175780
39620,513530,175832
39621,513587,175609
39622,513320,175796
39623,513530,175832
39624,513587,175609
39625,513262,175780
39626,512737,175998
39627,513587,175609
39628,513587,175609
39629,513446,175641
39630,513587,175609
39631,513320,175796
39632,513262,175780
39633,513587,175609
39634,513320,175796
39635,513530,175832
39636,512698,175411
39637,512698,175411
39638,512728,175571
39639,512698,175411
39640,512452,175915
39641,512768,175745
39642,512728,175571
39643,512540,175569
39644,512625,175836
39645,512728,175571
39646,512625,175836
39647,512768,175745
39648,512768,175745
39649,512698,175411
39650,512875,175636
39651,513389,175722
39652,512836,175352
39653,513389,175722
39654,512797,175653
39655,512836,175352
39656,513221,175568
39657,512836,175352
39658,512875,175636
39659,513389,175722
39660,513389,175722
39661,512875,175636
39662,512586,175267
39663,512709,175262
39664,512705,175482
39665,512875,175636
39666,512875,175636
39667,512875,175636
39668,512875,175636
39669,512875,175636
39670,512875,175636
39671,513336,175546
39672,512875,175636
39673,512761,175282
39674,512875,175636
39675,512875,175636
39676,512705,175482
39677,512875,175636
39678,512875,175636
39679,512875,175636
39680,512662,175276
39681,512662,175276
39682,513395,175582
39683,512788,175456
39684,512875,175636
39685,512705,175482
39686,512903,175360
39687,512875,175636
39688,512875,175636
39689,513712,175745
39690,513645,176080
39691,513645,176080
39692,513580,176239
39693,513645,176080
39694,513580,176239
39695,513728,176323
39696,513744,176009
39697,513744,176009
39698,513709,175729
39699,513709,175729
39700,513645,176080
39701,513709,175729
39702,513824,175795
39703,513824,175795
39704,513580,176239
39705,513824,175795
39706,513824,175795
39707,513824,175795
39708,513709,175729
39709,513709,175729
39710,513709,175729
39711,513744,176009
39712,513709,175729
39713,513744,176009
39714,513824,175795
39715,513824,175795
39716,513824,175795
39717,513744,176009
39718,513744,176009
39719,513744,176009
39720,513690,175776
39721,513690,175776
39722,513577,175909
39723,513577,175909
39724,513744,176009
39725,513744,176009
39726,513577,175909
39727,513728,176323
39728,513330,175423
39729,513513,175393
39730,513622,175372
39731,513463,175488
39732,513461,175297
39733,513374,175153
39734,513463,175488
39735,513330,175423
39736,513513,175393
39737,513306,175084
39738,513261,175207
39739,513513,175393
39740,513463,175488
39741,513513,175393
39742,513261,175207
39743,513463,175488
39744,513463,175488
39745,513330,175423
39746,513330,175423
39747,513398,175222
39748,513463,175488
39749,513213,175113
39750,513463,175488
39751,513290,175117
39752,513330,175423
39753,513306,175084
39754,513463,175488
39755,513490,174684
39756,513490,174684
39757,513678,175281
39758,513490,174684
39759,513678,175281
39760,513490,174684
39761,513490,174684
39762,513655,174754
39763,513490,174684
39764,513490,174684
39765,513490,174684
39766,513490,174684
39767,513490,174684
39768,513565,174723
39769,513814,175295
39770,513833,175133
39771,513694,175409
39772,513725,175022
39773,513626,174898
39774,513626,174898
39775,513626,174898
39776,513626,174898
39777,513814,175295
39778,513651,175250
39779,513626,174898
39780,514160,174771
39781,513600,174582
39782,513784,174575
39783,513735,174577
39784,513962,174619
39785,513755,174774
39786,513966,174880
39787,513870,175638
39788,513870,175638
39789,514051,175742
39790,513569,175677
39791,513779,175567
39792,514030,175866
39793,513569,175677
39794,513870,175638
39795,514051,175742
39796,513870,175638
39797,513870,175638
39798,514051,175742
39799,514051,175742
39800,513999,175818
39801,514092,175812
39802,513779,175567
39803,513870,175638
39804,513569,175677
39805,513870,175638
39806,513779,175567
39807,514092,175812
39808,513569,175677
39809,513999,175818
39810,514030,175866
39811,513647,175501
39812,513779,175567
39813,513779,175567
39814,513870,175638
39815,513870,175638
39816,514051,175742
39817,514050,175779
39818,513870,175638
39819,513870,175638
39820,513779,175567
39821,514092,175812
39822,513870,175638
39823,514050,175779
39824,513870,175638
