OBJECTID,EASTING,NORTHING
33074,551006,189112
33075,551069,188780
33076,551246,188986
33077,551140,188985
33078,551246,188986
33079,551140,188985
33080,551415,189111
33081,551246,188986
33082,551221,189181
33083,551415,189111
33084,551006,189112
33085,551140,188985
33086,551140,188985
33087,551629,189295
33088,551140,188985
33089,551140,188985
33090,551246,188986
33091,551006,189112
33092,551629,189295
33093,551629,189295
33094,551629,189295
33095,551629,189295
33096,551629,189295
33097,551629,189295
33098,551309,188382
33099,550913,188405
33100,551344,188529
33101,551038,188692
33102,551309,188382
33103,551038,188692
33104,551223,188575
33105,551399,188607
33106,551309,188382
33107,551002,188450
33108,551309,188382
33109,551309,188382
33110,551223,188575
33111,551344,188529
33112,551223,188575
33113,551309,188382
33114,551223,188575
33115,551262,188217
33116,551223,188575
33117,551309,188382
33118,551223,188575
33119,551223,188575
33120,551370,188356
33121,551167,188710
33122,551309,188382
33123,551370,188356
33124,551344,188529
33125,551309,188382
33126,551038,188692
33127,551309,188382
33128,551262,188217
33129,551309,188382
33130,551002,188450
33131,551370,188356
33132,550913,188405
33133,551223,188575
33134,551370,188356
33135,551370,188356
33136,551370,188356
33137,551309,188382
33138,551223,188575
33139,551167,188710
33140,550599,188320
33141,550745,188348
33142,551038,188692
33143,551223,188575
33144,551027,188522
33145,551344,188529
33146,551223,188575
33147,551002,188450
33148,551370,188356
33149,551264,188613
33150,551370,188356
33151,551415,188544
33152,551370,188356
33153,551264,188613
33154,551167,188710
33155,551415,188544
33156,551370,188356
33157,551264,188613
33158,551223,188575
33159,551027,188522
33160,551264,188613
33161,551391,188584
33162,551223,188575
33163,551002,188450
33164,551415,188544
33165,551223,188575
33166,550968,188616
33167,551223,188575
33168,551223,188575
33169,551334,188535
33170,551370,188356
33171,551399,188607
33172,551370,188356
33173,551370,188356
33174,551264,188613
33175,551415,188544
33176,551344,188529
33177,551223,188575
33178,551223,188575
33179,551223,188575
33180,551415,188544
33181,551415,188544
33182,551344,188529
33183,551399,188607
33184,551415,188544
33185,550599,188320
33186,551370,188356
33187,551223,188575
33188,551223,188575
33189,551167,188710
33190,551223,188575
33191,551223,188575
33192,551223,188575
33193,551223,188575
33194,551223,188575
33195,551223,188575
33196,551375,188288
33197,551415,188544
33198,551399,188607
33199,551370,188356
33200,550599,188320
33201,551391,188584
33202,551415,188544
33203,551370,188356
33204,551167,188710
33205,551375,188288
33206,551223,188575
33207,551344,188529
33208,551370,188356
33209,551167,188710
33210,551370,188356
33211,551415,188544
33212,551223,188575
33213,551415,188544
33214,551391,188584
33215,551391,188584
33216,551223,188575
33217,551167,188710
33218,551415,188544
33219,551586,188921
33220,551306,188768
33221,551306,188768
33222,551306,188768
33223,551306,188768
33224,551306,188768
33225,551586,188921
33226,551586,188921
33227,551352,188933
33228,551465,188953
33229,551455,188664
33230,551574,188815
33231,551449,189076
33232,551352,188933
33233,551352,188933
33234,551352,188933
33235,551586,188921
33236,551245,188675
33237,551574,188815
33238,551245,188675
33239,551352,188933
33240,551306,188768
33241,551747,188609
33242,551306,188768
33243,551352,188933
33244,551245,188675
33245,551245,188675
33246,551424,188806
33247,551352,188933
33248,551352,188933
33249,551352,188933
33250,551306,188768
33251,551306,188768
33252,551245,188675
33253,551747,188609
33254,551424,188806
33255,551352,188933
33256,551352,188933
33257,551306,188768
33258,551306,188768
33259,551306,188768
33260,551306,188768
33261,551352,188933
33262,551465,188953
33263,551381,188719
33264,551424,188806
33265,551352,188933
33266,551424,188806
33267,551245,188675
33268,551574,188815
33269,551756,188997
33270,551756,188997
33271,551756,188997
33272,551574,188815
33273,551574,188815
33274,551756,188997
33275,551619,189097
33276,551619,189097
33277,551619,189097
33278,551950,188828
33279,551490,188966
33280,551490,188966
33281,551950,188828
33282,551818,189040
33283,551490,188966
33284,551490,188966
33285,551490,188966
33286,551490,188966
33287,551490,188966
33288,551542,189005
33289,551490,188966
33290,551490,188966
33291,551619,189097
33292,551490,188966
33293,551490,188966
33294,552097,188792
33295,553136,188646
33296,553136,188646
33297,552965,188624
33298,553105,188399
33299,553065,188555
33300,552965,188624
33301,552965,188624
33302,553595,188122
33303,553857,188535
33304,553857,188535
33305,553895,188156
33306,553011,188121
33307,552792,188297
33308,553127,188009
33309,552604,188450
33310,552912,188193
33311,552792,188297
33312,552817,187797
33313,553220,187644
33314,553354,187592
33315,553320,187733
33316,553320,187733
33317,553220,187644
33318,552506,189253
33319,552506,189253
33320,552154,189120
33321,552794,189296
33322,552530,188745
33323,552887,188722
33324,552819,188588
33325,552887,188722
33326,552748,188547
33327,552797,188718
33328,552530,188745
33329,554101,188918
33330,554208,188475
33331,554436,188960
33332,554658,188689
33333,555081,188582
33334,554710,188494
33335,554947,187528
33336,555451,187995
33337,554727,187418
33338,554919,187350
33339,554436,187734
33340,554727,187418
33341,554180,187832
33342,554319,187899
33343,552100,187431
33344,552100,187431
33345,552255,187859
33346,551856,187369
33347,551844,187294
33348,551721,187444
33349,551721,187444
33350,552025,187471
33351,552025,187471
33352,552025,187471
33353,552025,187471
33354,552025,187471
33355,552025,187471
33356,552025,187471
33357,552025,187471
33358,552025,187471
33359,552025,187471
33360,552025,187471
33361,552025,187471
33362,552025,187471
33363,552025,187471
33364,552025,187471
33365,552025,187471
33366,552207,187044
33367,552025,187471
33368,552235,187642
33369,552207,187044
33370,552098,187556
33371,552098,187556
33372,552025,187471
33373,552025,187471
33374,552025,187471
33375,552025,187471
33376,552025,187471
33377,552025,187471
33378,552025,187471
33379,551652,187601
33380,551652,187601
33381,551652,187601
33382,551581,188120
33383,551808,188078
33384,551808,188078
33385,551808,188078
33386,551481,188325
33387,551262,188071
33388,551602,187969
33389,551808,188078
33390,551684,188181
33391,551602,187969
33392,551686,187990
33393,551602,187969
33394,551686,187990
33395,551808,188078
33396,551481,188325
33397,551602,187969
33398,551808,188078
33399,551507,188256
33400,551448,187827
33401,552041,188008
33402,552137,188111
33403,551852,187696
33404,552356,188619
33405,552102,188586
33406,552266,188090
33407,552314,188150
33408,552288,188396
33409,552283,188605
33410,552105,188175
33411,552356,188619
33412,552204,188721
33413,552356,188619
33414,552070,188241
33415,552070,188241
33416,552356,188619
33417,551994,188570
33418,551952,188472
33419,552068,188372
33420,552049,188538
33421,551866,188386
33422,551644,188442
33423,551928,188270
33424,551644,188442
33425,551644,188442
33426,551952,188472
33427,551629,188664
33428,552049,188538
33429,551717,188303
33430,551629,188664
33431,549981,188411
33432,549981,188411
33433,549981,188411
33434,550080,188558
33435,549834,188427
33436,549998,188513
33437,550071,188441
33438,550187,188489
33439,550187,188489
33440,549866,188126
33441,549834,188427
33442,550059,188306
33443,550080,188558
33444,549834,188427
33445,550071,188441
33446,549866,188126
33447,550380,188542
33448,550497,188288
33449,550497,188288
33450,550497,188288
33451,550182,188314
33452,550380,188542
33453,550379,188258
33454,550438,188159
33455,550182,188314
33456,550532,188274
33457,550438,188159
33458,550182,188314
33459,550268,188152
33460,550381,187893
33461,550370,188452
33462,550441,188272
33463,550045,188063
33464,550370,188452
33465,550497,188288
33466,550097,187820
33467,551109,187777
33468,550646,187385
33469,550646,187385
33470,550778,187480
33471,550646,187385
33472,550646,187385
33473,550792,187549
33474,550985,187464
33475,551109,187777
33476,550804,187385
33477,551109,187777
33478,551109,187777
33479,550804,187385
33480,551109,187777
33481,550772,187615
33482,551109,187777
33483,550651,187533
33484,550651,187533
33485,551109,187777
33486,550985,187464
33487,551109,187777
33488,551143,187559
33489,551143,187559
33490,551143,187559
33491,551446,187564
33492,551143,187559
33493,550811,188175
33494,551446,187564
33495,551130,187985
33496,551446,187564
33497,550811,188175
33498,551609,187473
33499,551143,187559
33500,550928,187617
33501,550988,188172
33502,551321,187780
33503,550928,187617
33504,549626,188210
33505,549662,188266
33506,549144,187704
33507,549144,187704
33508,549218,187776
33509,549465,188200
33510,549326,187633
33511,550030,187060
33512,550030,187060
33513,550541,187316
33514,550211,187314
33515,550467,187336
33516,550467,187336
33517,557562,188243
33518,557415,188132
33519,557162,187747
33520,557640,188119
33521,557640,188119
33522,557640,188119
33523,557309,187904
33524,557474,187878
33525,557309,187904
33526,556896,188356
33527,556896,188356
33528,557384,188328
33529,557159,188388
33530,557384,188328
33531,556790,188777
33532,557263,188312
33533,556790,188777
33534,559423,187070
33535,559386,184785
33536,557370,186680
33537,557699,186963
33538,557618,186912
33539,557058,188282
33540,556656,188037
33541,556821,188126
33542,556656,188037
33543,556338,187795
33544,556352,187161
33545,556104,186901
33546,556529,187545
33547,556460,186969
33548,556104,186901
33549,556248,187069
33550,556352,187161
33551,556058,187308
33552,556352,187161
33553,557077,186908
33554,556327,186812
33555,557227,186837
33556,557201,186873
33557,556327,186812
33558,556147,186822
33559,554288,187581
33560,554286,187466
33561,554322,187233
33562,554322,187233
33563,554477,187302
33564,554288,187581
33565,554108,186943
33566,554108,186943
33567,554261,187165
33568,554480,187058
33569,554423,186500
33570,554246,186403
33571,554108,186943
33572,554261,187165
33573,553656,187123
33574,553962,187242
33575,554088,187075
33576,553962,187242
33577,553587,187213
33578,553587,187213
33579,553962,187242
33580,554088,187075
33581,553825,187139
33582,553875,187125
33583,553931,186947
33584,553944,187002
33585,553836,187244
33586,553836,187244
33587,553962,187242
33588,554088,187075
33589,553944,187002
33590,553931,186947
33591,554088,187075
33592,554088,187075
33593,554088,187075
33594,554088,187075
33595,553875,187125
33596,553962,187242
33597,553875,187125
33598,554034,187106
33599,554034,187106
33600,553944,187002
33601,554034,187106
33602,553057,186475
33603,553057,186475
33604,553469,186998
33605,553174,186538
33606,553469,186998
33607,553252,186473
33608,553129,186586
33609,553252,186473
33610,553200,186556
33611,554056,187744
33612,553533,187759
33613,553804,187644
33614,553689,187292
33615,553500,187967
33616,553567,187402
33617,553500,187967
33618,553500,187967
33619,553719,187414
33620,552173,187617
33621,552295,187555
33622,552792,187814
33623,552440,187816
33624,552355,187459
33625,552173,187617
33626,552173,187617
33627,552482,187580
33628,552391,187570
33629,552984,187053
33630,552586,187411
33631,552841,187134
33632,552586,187411
33633,552984,187053
33634,552793,187223
33635,552751,187367
33636,553020,187293
33637,553020,187293
33638,552984,187053
33639,552586,187411
33640,553020,187293
33641,552751,187367
33642,552846,187431
33643,553020,187293
33644,553020,187293
33645,552984,187053
33646,553020,187293
33647,552751,187367
33648,552984,187053
33649,553020,187293
33650,552984,187053
33651,553020,187293
33652,552751,187367
33653,553020,187293
33654,552984,187053
33655,552846,187431
33656,552846,187431
33657,551743,186667
33658,551771,186759
33659,552061,186477
33660,551911,186855
33661,551743,186667
33662,551771,186759
33663,551805,186493
33664,551805,186493
33665,552061,186477
33666,551805,186493
33667,551936,187140
33668,551536,187059
33669,551977,186968
33670,551702,186970
33671,551911,186984
33672,551536,187059
33673,551696,187211
33674,551696,187211
33675,552207,186786
33676,552626,186989
33677,552362,186606
33678,552432,186792
33679,552432,186792
33680,552432,186792
33681,555282,187220
33682,555412,187151
33683,555426,186951
33684,555412,187151
33685,555412,187151
33686,555164,186590
33687,555024,186672
33688,554924,186421
33689,554418,186218
33690,554501,186061
33691,554725,186007
33692,554590,186117
33693,554501,186061
33694,554737,185943
33695,554673,186144
33696,554660,187170
33697,554977,186971
33698,554857,186978
33699,554977,186971
33700,554857,186978
33701,554977,186971
33702,554857,186978
33703,555986,186330
33704,556057,186696
33705,556057,186696
33706,555986,186330
33707,555358,186735
33708,555601,186715
33709,556088,186615
33710,555870,186513
33711,555990,186784
33712,555504,186790
33713,556088,186615
33714,556088,186615
33715,556057,186696
33716,556088,186615
33717,556057,186696
33718,552637,185634
33719,552931,185573
33720,552931,185573
33721,552794,185632
33722,552637,185634
33723,552931,185573
33724,552794,185632
33725,552810,185687
33726,552637,185634
33727,553619,186020
33728,553725,185906
33729,553883,186190
33730,553883,186190
33731,553725,185906
33732,553883,186190
33733,553777,186528
33734,553311,186704
33735,553311,186704
33736,553633,186770
33737,553311,186704
33738,553311,186704
33739,552582,185852
33740,552582,185852
33741,552582,185852
33742,552582,185852
33743,552582,185852
33744,552582,185852
33745,552582,185852
33746,552844,186164
33747,552582,185852
33748,552582,185852
33749,552519,186046
33750,552582,185852
33751,552802,185881
33752,552570,185788
33753,552570,185788
33754,552582,185852
33755,552582,185852
33756,552582,185852
33757,552582,185852
33758,552599,186024
33759,552582,185852
33760,552678,186069
33761,553214,186268
33762,553406,186315
33763,553214,186268
33764,553382,186150
33765,553006,186299
33766,556127,185089
33767,557543,184058
33768,556127,185089
33769,556367,185208
33770,556568,186017
33771,556568,186017
33772,556315,185610
33773,556137,185288
33774,556568,186017
33775,556568,186017
33776,556291,186553
33777,556291,186553
33778,556291,186553
33779,556291,186553
33780,556240,186014
33781,556300,185750
33782,556300,185750
33783,556300,185750
33784,556300,185750
33785,556300,185750
33786,556011,185695
33787,555961,185466
33788,555139,185829
33789,555139,185829
33790,555716,185481
33791,555342,185969
33792,555780,185634
33793,555475,185581
33794,555513,186080
33795,555875,186146
33796,555531,185955
33797,555893,185813
33798,555428,185822
33799,555745,186195
33800,555875,186146
33801,555531,185955
33802,555513,186080
33803,555875,186146
33804,553821,186089
33805,553838,185585
33806,553821,186089
33807,554010,185857
33808,553821,186089
33809,553237,185770
33810,553143,185408
33811,553357,185720
33812,552937,185238
33813,552937,185238
33814,553080,185554
33815,553080,185554
33816,553080,185554
33817,553227,185454
33818,553102,185186
33819,553102,185186
33820,553683,185286
33821,553336,185328
33822,553309,185104
33823,554106,186414
33824,554043,186201
33825,554320,185961
33826,554237,186100
33827,554438,186084
33828,554438,186084
33829,554320,185961
33830,554017,185953
33831,551926,185695
33832,552082,185802
33833,551894,185576
33834,552248,186088
33835,552248,186088
33836,551993,186004
33837,552082,185802
33838,551993,186004
33839,552113,185700
33840,551926,185695
33841,551894,185576
33842,552248,186088
33843,552332,185957
33844,552472,186106
33845,552332,185957
33846,552472,186106
33847,552495,185900
33848,552654,185302
33849,552305,185503
33850,552065,185355
33851,552463,185336
33852,552654,185302
33853,551945,185293
33854,552342,185303
33855,552130,185281
33856,552130,185281
33857,552130,185281
33858,552953,184382
33859,552696,184610
33860,552703,184316
33861,552947,184607
33862,552420,184939
33863,552746,184916
33864,552547,184959
33865,552547,184959
33866,552547,184959
33867,552547,184959
33868,552596,185210
33869,552340,184871
33870,552456,185041
33871,552160,184766
33872,551850,184784
33873,552024,184598
33874,552070,184685
33875,552070,184685
33876,552070,184685
33877,552567,184613
33878,552567,184613
33879,552567,184613
33880,552567,184613
33881,552567,184613
33882,552538,184763
33883,552174,184736
33884,552467,184515
33885,552174,184736
33886,552366,184540
33887,552366,184540
33888,552240,184686
33889,552240,184686
33890,552327,184431
33891,552557,184174
33892,552404,183972
33893,552284,184387
33894,552179,183989
33895,552383,184047
33896,551883,183788
33897,551692,183835
33898,551934,183738
33899,551598,183618
33900,551934,183738
33901,551854,183868
33902,551792,184076
33903,551693,183754
33904,551693,183754
33905,551792,184076
33906,551792,184076
33907,552083,184156
33908,552411,183871
33909,552203,183831
33910,552178,183306
33911,552411,183871
33912,552013,183293
33913,552178,183306
33914,552710,184165
33915,552178,183306
33916,550731,183380
33917,550634,183269
33918,550731,183380
33919,550731,183380
33920,550630,183323
33921,551275,182754
33922,550465,183298
33923,550850,182785
33924,550456,183023
33925,550931,183082
33926,550916,182868
33927,550916,182868
33928,550456,183023
33929,550916,182868
33930,550369,183064
33931,550731,183380
33932,550560,182460
33933,550465,183298
33934,550369,183064
33935,550916,182868
33936,551275,182754
33937,550456,183023
33938,551275,182754
33939,551275,182754
33940,551134,182999
33941,551252,182927
33942,551252,182927
33943,551422,182967
33944,551249,183231
33945,551126,183270
33946,551126,183270
33947,551126,183270
33948,551134,182999
33949,551134,182999
33950,551422,182967
33951,551422,182967
33952,551134,182999
33953,551099,183070
33954,551436,183570
33955,551436,183570
33956,551134,182999
33957,551126,183270
33958,551252,182927
33959,551897,182957
33960,551686,182702
33961,551871,183123
33962,552100,183095
33963,551686,182702
33964,551727,183046
33965,552100,183095
33966,551714,182777
33967,551871,183123
33968,551033,181868
33969,550891,181603
33970,552096,182860
33971,551686,182702
33972,551350,182730
33973,552077,183125
33974,551987,183002
33975,551033,181868
33976,551689,183224
33977,551381,183131
33978,551944,183412
33979,551597,183135
33980,551951,183573
33981,551680,183379
33982,551873,183516
33983,551689,183224
33984,551561,184112
33985,551561,184112
33986,551574,183647
33987,551508,183903
33988,551300,184107
33989,551505,183962
33990,551300,184107
33991,551284,183958
33992,551508,183903
33993,551300,184107
33994,553096,183046
33995,553541,183040
33996,553362,182807
33997,553176,182881
33998,553139,182757
33999,554295,181834
34000,554295,181834
34001,553600,182411
34002,554121,180921
34003,551970,181983
34004,553600,182411
34005,552977,182022
34006,554540,180902
34007,551970,181983
34008,551970,181983
34009,553508,182518
34010,554540,180902
34011,552970,182065
34012,554020,182896
34013,553851,182580
34014,553799,182921
34015,553722,183099
34016,553438,183381
34017,553438,183381
34018,553583,183183
34019,553688,183288
34020,553663,183476
34021,553583,183183
34022,553438,183381
34023,553438,183381
34024,553764,183355
34025,553438,183381
34026,552864,182099
34027,552670,182459
34028,553043,182260
34029,552720,182431
34030,553043,182260
34031,552720,182257
34032,552899,182530
34033,552720,182431
34034,552906,182303
34035,552066,182185
34036,552639,182540
34037,552639,182540
34038,552391,182106
34039,552086,182410
34040,552086,182410
34041,552639,182540
34042,552639,182540
34043,552353,181904
34044,552259,181922
34045,552578,182369
34046,552177,182263
34047,552454,181932
34048,552259,181922
34049,552066,182185
34050,552154,182028
34051,552391,182106
34052,552086,182410
34053,552012,182318
34054,552177,182263
34055,552086,182410
34056,552391,182106
34057,552454,181932
34058,552344,182197
34059,552086,182410
34060,552012,182318
34061,552454,181932
34062,552259,181922
34063,552578,182369
34064,552344,182197
34065,552237,182031
34066,552353,181904
34067,552154,182028
34068,552154,182028
34069,552086,182410
34070,552701,181929
34071,552742,182140
34072,552526,182163
34073,552701,181929
34074,552742,182140
34075,552526,182163
34076,552466,182164
34077,552521,181876
34078,552575,181956
34079,552701,181929
34080,552466,182164
34081,552592,182281
34082,552568,181743
34083,552466,182164
34084,552568,181743
34085,552568,181743
34086,552466,182164
34087,552849,181666
34088,552997,181488
34089,552931,181694
34090,552910,181517
34091,507829,191029
34092,508397,190944
34093,508397,190944
34094,508103,191239
34095,507685,190945
34096,507833,190770
34097,508435,191798
34098,508061,191984
34099,507705,191820
34100,507705,191820
34101,508242,191461
34102,507794,191739
34103,508177,191654
34104,507794,191739
34105,509013,191922
34106,508905,191475
34107,508566,191685
34108,508684,192044
34109,508421,192102
34110,508421,192102
34111,508684,192044
34112,509395,191936
34113,509821,191674
34114,509858,191333
34115,509858,191333
34116,509887,191539
34117,510517,190981
34118,510269,191080
34119,510408,190943
34120,509858,191333
34121,510117,191363
34122,508370,191532
34123,508944,191103
34124,508679,191565
34125,509203,191434
34126,508944,191103
34127,509203,191434
34128,509203,191434
34129,509071,191076
34130,509104,191381
34131,509567,190567
34132,509653,191078
34133,509564,190743
34134,509504,190629
34135,509564,190743
34136,509175,191488
34137,509175,191488
34138,509303,191411
34139,509426,191378
34140,509426,191286
34141,509511,191341
34142,509175,191488
34143,510406,190334
34144,510654,190199
34145,510435,190481
34146,510301,190430
34147,510435,190481
34148,510689,190440
34149,510731,190139
34150,510576,190238
34151,510576,190238
34152,510301,190430
34153,510550,190454
34154,510301,190430
34155,510531,190733
34156,509941,190877
34157,509989,190794
34158,510182,190431
34159,510117,190128
34160,510117,190128
34161,510070,190507
34162,510117,190128
34163,510182,190431
34164,510070,190507
34165,510182,190431
34166,510189,190527
34167,510182,190431
34168,510117,190128
34169,509651,190746
34170,510182,190431
34171,509651,190746
34172,510182,190431
34173,510182,190431
34174,510070,190507
34175,510182,190431
34176,510117,190128
34177,510182,190431
34178,510077,190116
34179,510182,190431
34180,510182,190431
34181,510182,190431
34182,510117,190128
34183,510182,190431
34184,510117,190128
34185,510070,190507
34186,510244,190108
34187,510070,190507
34188,510244,190108
34189,510255,190109
34190,510070,190507
34191,509866,190601
34192,510070,190507
34193,510255,190109
34194,504260,192912
34195,505043,191620
34196,505043,191620
34197,504260,192912
34198,505308,191128
34199,505043,191620
34200,505308,191128
34201,505340,190806
34202,505361,190947
34203,505241,190462
34204,505241,190462
34205,505055,190438
34206,505241,190462
34207,505388,190695
34208,505440,190810
34209,505241,190462
34210,505361,190947
34211,505619,190806
34212,505241,190462
34213,505863,190622
34214,505804,190461
34215,505716,190764
34216,505716,190764
34217,505742,190489
34218,507625,187992
34219,505135,189841
34220,505148,190066
34221,505598,190249
34222,505148,190066
34223,507035,189063
34224,505066,190252
34225,504822,188355
34226,505066,190252
34227,505066,190252
34228,505202,190281
34229,504822,188355
34230,505205,189025
34231,505398,188716
34232,505021,189008
34233,510817,188299
34234,510599,188652
34235,510817,188299
34236,510817,188299
34237,510817,188299
34238,510817,188299
34239,510599,188652
34240,510599,188652
34241,510914,188747
34242,510914,188747
34243,510786,188451
34244,510210,188041
34245,510210,188041
34246,510189,188750
34247,510328,188835
34248,510446,188915
34249,509979,188536
34250,509979,188536
34251,510199,188274
34252,510446,188915
34253,509979,188536
34254,509793,189633
34255,509559,189588
34256,509855,189849
34257,510032,189465
34258,510979,189169
34259,511241,189189
34260,510979,189169
34261,511169,189557
34262,510979,189169
34263,510924,189663
34264,510924,189663
34265,510979,189169
34266,510740,189670
34267,510871,189716
34268,510432,189489
34269,510309,189418
34270,510480,189379
34271,510186,189025
34272,510093,189214
34273,510202,188959
34274,510832,189397
34275,510480,189379
34276,510400,188964
34277,508050,187926
34278,508289,187661
34279,508269,187847
34280,508050,187926
34281,508268,187801
34282,508018,188410
34283,508050,187926
34284,508018,188410
34285,508050,187926
34286,509051,187545
34287,508450,187449
34288,508258,187525
34289,508450,187449
34290,509051,187545
34291,508911,187357
34292,508429,187712
34293,508529,187318
34294,508542,187608
34295,508542,187608
34296,508371,188561
34297,508602,189266
34298,508371,188561
34299,508509,188979
34300,508413,188853
34301,508413,188853
34302,508232,188613
34303,508119,188421
34304,508326,188389
34305,508413,188853
34306,508371,188561
34307,508413,188853
34308,508305,188215
34309,508305,188215
34310,508636,188004
34311,508636,188004
34312,508747,187889
34313,508545,188183
34314,511589,187059
34315,511723,187609
34316,511589,187059
34317,511832,187160
34318,511345,186984
34319,511172,187353
34320,511172,187353
34321,511172,187353
34322,511201,188227
34323,511399,188057
34324,511748,187780
34325,511213,187988
34326,510637,187940
34327,510763,188053
34328,511052,187929
34329,511034,187855
34330,510637,187940
34331,511161,187807
34332,511034,187855
34333,511161,187807
34334,511034,187855
34335,511161,187807
34336,511034,187855
34337,511034,187855
34338,511052,187929
34339,511161,187807
34340,510714,187941
34341,511161,187807
34342,511161,187807
34343,511236,188509
34344,511367,188896
34345,511467,188653
34346,511367,188896
34347,511467,188653
34348,511467,188653
34349,511467,188653
34350,510911,188631
34351,509771,187999
34352,509397,188261
34353,509371,187578
34354,508886,188094
34355,509014,188175
34356,508826,188405
34357,509371,187578
34358,509179,187809
34359,509014,188175
34360,509371,187578
34361,510027,187603
34362,509946,187127
34363,509953,187312
34364,509953,187312
34365,509953,187312
34366,509562,186863
34367,509953,187312
34368,510134,187150
34369,509562,186863
34370,509855,186878
34371,509781,187313
34372,510027,187219
34373,510134,187150
34374,509562,186863
34375,510134,187150
34376,510096,187381
34377,509953,187312
34378,509855,186878
34379,510134,187150
34380,510027,187219
34381,509686,187353
34382,509953,187312
34383,509837,187007
34384,510134,187150
34385,509953,187312
34386,509346,187213
34387,509346,187213
34388,509341,187127
34389,509133,187568
34390,509499,187082
34391,509499,187082
34392,509133,187568
34393,509346,187213
34394,509341,187127
34395,509499,187082
34396,509346,187213
34397,509341,187127
34398,509053,187337
34399,509296,187331
34400,509499,187082
34401,509346,187213
34402,509069,187532
34403,509251,187355
34404,509296,187331
34405,509341,187127
34406,509346,187213
34407,509251,187355
34408,509346,187213
34409,509346,187213
34410,509125,187103
34411,509266,187415
34412,509341,187127
34413,509341,187127
34414,509341,187127
34415,509341,187127
34416,509341,187127
34417,509341,187127
34418,509296,187331
34419,509251,187355
34420,509341,187127
34421,509251,187355
34422,509341,187127
34423,509296,187331
34424,509296,187331
34425,509133,187568
34426,509499,187082
34427,509341,187127
34428,511436,186370
34429,511610,186253
34430,511436,186370
34431,511350,186366
34432,511228,187614
34433,511228,187614
34434,511228,187614
34435,510601,187568
34436,510902,187760
34437,511228,187614
34438,510848,187399
34439,510959,187439
34440,510830,187315
34441,510688,187321
34442,510699,186886
34443,510932,187075
34444,510932,187075
34445,511036,187194
34446,510677,187109
34447,511573,186844
34448,511472,186632
34449,511573,186844
34450,511159,186843
34451,511573,186844
34452,510313,187499
34453,510310,187225
34454,510313,187499
34455,510313,187499
34456,509822,186535
34457,510227,186104
34458,510227,186104
34459,509892,186260
34460,509982,186101
34461,509982,186101
34462,509818,186410
34463,509982,186101
34464,509982,186101
34465,509982,186101
34466,509778,186606
34467,509982,186101
34468,509778,186606
34469,509982,186101
34470,509892,186260
34471,509730,185907
34472,509741,185580
34473,509741,185580
34474,509896,185891
34475,509730,185907
34476,509896,185891
34477,508552,186957
34478,508545,187024
34479,508554,186487
34480,508545,187024
34481,508554,186487
34482,508718,187092
34483,508552,186957
34484,508554,186487
34485,508554,186487
34486,508968,186800
34487,508718,187092
34488,508718,187092
34489,508552,186957
34490,508968,186800
34491,508332,186492
34492,508245,186730
34493,508245,186730
34494,508478,186809
34495,508050,186479
34496,507973,186657
34497,507973,186657
34498,508156,186607
34499,508245,186730
34500,508544,186610
34501,508257,186255
34502,508421,186460
34503,510997,186340
34504,510997,186340
34505,511018,186061
34506,511018,186061
34507,511180,186330
34508,511180,186330
34509,511180,186330
34510,510782,186311
34511,510782,186311
34512,510688,186655
34513,510520,186104
34514,510350,186475
34515,510532,186756
34516,510350,186475
34517,510352,186707
34518,510331,186901
34519,510591,186613
34520,510331,186901
34521,510092,186994
34522,510092,186994
34523,510242,186732
34524,510092,186994
34525,510607,185813
34526,510374,185734
34527,507499,186117
34528,507013,186599
34529,507282,186208
34530,506387,186753
34531,506999,186376
34532,506387,186753
34533,507139,186788
34534,507139,186788
34535,507902,186403
34536,507139,186788
34537,507139,186788
34538,507918,185847
34539,507992,186213
34540,507834,185630
34541,507933,186160
34542,507875,186212
34543,506796,185852
34544,506909,186051
34545,508440,186002
34546,508404,185816
34547,508336,185565
34548,508404,185816
34549,506474,185933
34550,506009,187402
34551,506568,185622
34552,506200,186112
34553,506200,186112
34554,506880,185780
34555,506200,186112
34556,506200,186112
34557,507589,185905
34558,507589,185905
34559,507284,185482
34560,507168,185274
34561,507679,185820
34562,507284,185482
34563,507663,185060
34564,507663,185060
34565,506110,185372
34566,506079,184404
34567,505724,184679
34568,506079,184404
34569,505600,184495
34570,506212,184713
34571,505850,184408
34572,506432,184936
34573,505850,184408
34574,506051,185166
34575,506051,185166
34576,506432,184936
34577,506051,185166
34578,507331,184725
34579,507520,184765
34580,507520,184765
34581,507520,184765
34582,507508,184148
34583,507496,184180
34584,507508,184148
34585,506858,183946
34586,507455,184362
34587,508324,184508
34588,508325,184079
34589,508158,184129
34590,508583,184378
34591,508436,184122
34592,508324,184508
34593,508158,184129
34594,508158,184129
34595,508325,184079
34596,508325,184079
34597,508324,184508
34598,507747,184260
34599,507829,183770
34600,507829,183770
34601,507929,184610
34602,507929,184610
34603,507679,184722
34604,507976,184465
34605,507679,184722
34606,507976,184465
34607,507679,184722
34608,507837,183566
34609,507977,183928
34610,507720,183713
34611,507837,183566
34612,507932,183713
34613,507720,183713
34614,508105,183913
34615,508105,183913
34616,508171,183802
34617,508105,183913
34618,508105,183913
34619,508105,183913
34620,508105,183913
34621,508105,183913
34622,508105,183913
34623,508105,183913
34624,508105,183913
34625,508171,183802
34626,508105,183913
